Id,Time[ns],0:I²C: Address/Data
5930,6009760948.00,Address write: 40
5931,6009830942.00,Write
5932,6009840942.00,ACK
5933,6009853664.00,Data write: 02
5934,6009933666.00,ACK
5935,6009946288.00,Data write: A5
5936,6010026288.00,ACK
5937,6010045962.00,Stop
5938,6113692608.00,Start
5939,6113702726.00,Address write: 40
5940,6113772722.00,Write
5941,6113782722.00,ACK
5942,6113795468.00,Data write: 00
5943,6113875470.00,ACK
5944,6113895604.00,Start repeat
5945,6113905698.00,Address read: 41
5946,6113975692.00,Read
5947,6113985694.00,ACK
5948,6113998190.00,Data read: 03
5949,6114078192.00,NACK
5950,6114098018.00,Stop
5951,6217874334.00,Start
5952,6217884452.00,Address write: 40
5953,6217954448.00,Write
5954,6217964448.00,ACK
5955,6217977194.00,Data write: 06
5956,6218057196.00,ACK
5957,6218077306.00,Start repeat
5958,6218087398.00,Address read: 41
5959,6218157392.00,Read
5960,6218167394.00,ACK
5961,6218179892.00,Data read: 0B
5962,6218259894.00,ACK
5963,6218272540.00,Data read: 00
5964,6218352540.00,NACK
5965,6218372416.00,Stop
5966,6322048508.00,Start
5967,6322058628.00,Address write: 40
5968,6322128624.00,Write
5969,6322138624.00,ACK
5970,6322151370.00,Data write: 20
5971,6322231372.00,ACK
5972,6322251506.00,Start repeat
5973,6322261600.00,Address read: 41
5974,6322331594.00,Read
5975,6322341594.00,ACK
5976,6322354092.00,Data read: 6D
5977,6322434094.00,ACK
5978,6322446738.00,Data read: AC
5979,6322526742.00,ACK
5980,6322539440.00,Data read: 01
5981,6322619442.00,ACK
5982,6322632062.00,Data read: 22
5983,6322712066.00,ACK
5984,6322724686.00,Data read: 04
5985,6322804688.00,ACK
5986,6322817286.00,Data read: 00
5987,6322897288.00,ACK
5988,6322909984.00,Data read: 01
5989,6322989986.00,ACK
5990,6323002582.00,Data read: 00
5991,6323082584.00,ACK
5992,6323095282.00,Data read: 00
5993,6323175284.00,ACK
5994,6323187878.00,Data read: AD
5995,6323267882.00,ACK
5996,6323280578.00,Data read: 32
5997,6323360578.00,NACK
5998,6323380380.00,Stop
5999,6426889224.00,Start
6000,6426899344.00,Address write: 40
6001,6426969340.00,Write
6002,6426979340.00,ACK
6003,6426992086.00,Data write: 02
6004,6427072088.00,ACK
6005,6427084684.00,Data write: 5A
6006,6427164686.00,ACK
6007,6427184384.00,Stop
6008,6530876028.00,Start
6009,6530886146.00,Address write: 40
6010,6530956142.00,Write
6011,6530966142.00,ACK
6012,6530978864.00,Data write: 00
6013,6531058866.00,ACK
6014,6531078974.00,Start repeat
6015,6531089068.00,Address read: 41
6016,6531159062.00,Read
6017,6531169064.00,ACK
6018,6531181586.00,Data read: 00
6019,6531261586.00,NACK
6020,6531281412.00,Stop
6021,6637297696.00,Start
6022,6637307816.00,Address write: 40
6023,6637377812.00,Write
6024,6637387810.00,ACK
6025,6637400558.00,Data write: 20
6026,6637480558.00,ACK
6027,6637493156.00,Data write: 6D
6028,6637573156.00,ACK
6029,6637585804.00,Data write: AC
6030,6637665806.00,ACK
6031,6637678654.00,Data write: 01
6032,6637758654.00,ACK
6033,6637771302.00,Data write: 22
6034,6637851304.00,ACK
6035,6637863900.00,Data write: 05
6036,6637943902.00,ACK
6037,6637956550.00,Data write: 00
6038,6638036550.00,ACK
6039,6638049148.00,Data write: 7C
6040,6638129150.00,ACK
6041,6638141796.00,Data write: 00
6042,6638221798.00,ACK
6043,6638234396.00,Data write: 00
6044,6638314396.00,ACK
6045,6638327044.00,Data write: 2A
6046,6638407046.00,ACK
6047,6638419642.00,Data write: 00
6048,6638499644.00,ACK
6049,6638512292.00,Data write: 00
6050,6638592292.00,ACK
6051,6638604890.00,Data write: 02
6052,6638684892.00,ACK
6053,6638697512.00,Data write: F8
6054,6638777514.00,ACK
6055,6638790110.00,Data write: 80
6056,6638870114.00,ACK
6057,6638882734.00,Data write: BD
6058,6638962736.00,ACK
6059,6638975334.00,Data write: 70
6060,6639055336.00,ACK
6061,6639067984.00,Data write: 47
6062,6639147984.00,ACK
6063,6639160582.00,Data write: 70
6064,6639240584.00,ACK
6065,6639253230.00,Data write: 47
6066,6639333232.00,ACK
6067,6639345828.00,Data write: 80
6068,6639425830.00,ACK
6069,6639438476.00,Data write: B5
6070,6639518478.00,ACK
6071,6639531076.00,Data write: 00
6072,6639611078.00,ACK
6073,6639623724.00,Data write: F0
6074,6639703726.00,ACK
6075,6639716324.00,Data write: 01
6076,6639796324.00,ACK
6077,6639808970.00,Data write: F8
6078,6639888974.00,ACK
6079,6639901570.00,Data write: 80
6080,6639981572.00,ACK
6081,6639994218.00,Data write: BD
6082,6640074220.00,ACK
6083,6640086818.00,Data write: 70
6084,6640166820.00,ACK
6085,6640179466.00,Data write: 47
6086,6640259468.00,ACK
6087,6640272064.00,Data write: 80
6088,6640352066.00,ACK
6089,6640364712.00,Data write: B5
6090,6640444714.00,ACK
6091,6640457314.00,Data write: 00
6092,6640537314.00,ACK
6093,6640549960.00,Data write: F0
6094,6640629964.00,ACK
6095,6640642560.00,Data write: 01
6096,6640722562.00,ACK
6097,6640735182.00,Data write: F8
6098,6640815186.00,ACK
6099,6640827782.00,Data write: 80
6100,6640907784.00,ACK
6101,6640920404.00,Data write: BD
6102,6641000408.00,ACK
6103,6641013006.00,Data write: 70
6104,6641093006.00,ACK
6105,6641105654.00,Data write: 47
6106,6641185654.00,ACK
6107,6641198250.00,Data write: 80
6108,6641278254.00,ACK
6109,6641290900.00,Data write: B5
6110,6641370902.00,ACK
6111,6641383500.00,Data write: 00
6112,6641463500.00,ACK
6113,6641476146.00,Data write: F0
6114,6641556150.00,ACK
6115,6641568748.00,Data write: 01
6116,6641648748.00,ACK
6117,6641661394.00,Data write: F8
6118,6641741396.00,ACK
6119,6641753992.00,Data write: 80
6120,6641833996.00,ACK
6121,6641846642.00,Data write: BD
6122,6641926644.00,ACK
6123,6641939242.00,Data write: 70
6124,6642019244.00,ACK
6125,6642031892.00,Data write: 47
6126,6642111892.00,ACK
6127,6642124488.00,Data write: 80
6128,6642204490.00,ACK
6129,6642217136.00,Data write: B5
6130,6642297138.00,ACK
6131,6642309736.00,Data write: 00
6132,6642389738.00,ACK
6133,6642402384.00,Data write: F0
6134,6642482386.00,ACK
6135,6642494984.00,Data write: 05
6136,6642574984.00,ACK
6137,6642587630.00,Data write: F8
6138,6642667634.00,ACK
6139,6642680380.00,Data write: 80
6140,6642760382.00,ACK
6141,6642773028.00,Data write: BD
6142,6642853030.00,ACK
6143,6642865626.00,Data write: 80
6144,6642945630.00,ACK
6145,6642958276.00,Data write: B5
6146,6643038278.00,ACK
6147,6643050876.00,Data write: 00
6148,6643130878.00,ACK
6149,6643143524.00,Data write: F0
6150,6643223526.00,ACK
6151,6643236124.00,Data write: 02
6152,6643316124.00,ACK
6153,6643328770.00,Data write: F8
6154,6643408774.00,ACK
6155,6643421370.00,Data write: 80
6156,6643501372.00,ACK
6157,6643514018.00,Data write: BD
6158,6643594020.00,ACK
6159,6643606618.00,Data write: 70
6160,6643686618.00,ACK
6161,6643699242.00,Data write: 47
6162,6643779242.00,ACK
6163,6643791840.00,Data write: 70
6164,6643871842.00,ACK
6165,6643884464.00,Data write: 47
6166,6643964464.00,ACK
6167,6643977062.00,Data write: 80
6168,6644057064.00,ACK
6169,6644069708.00,Data write: B5
6170,6644149712.00,ACK
6171,6644162308.00,Data write: FF
6172,6644242310.00,ACK
6173,6644254956.00,Data write: F7
6174,6644334958.00,ACK
6175,6644347558.00,Data write: 44
6176,6644427558.00,ACK
6177,6644440204.00,Data write: FE
6178,6644520208.00,ACK
6179,6644532802.00,Data write: FF
6180,6644612806.00,ACK
6181,6644625452.00,Data write: F7
6182,6644705454.00,ACK
6183,6644718052.00,Data write: 1B
6184,6644798052.00,ACK
6185,6644810698.00,Data write: FE
6186,6644890702.00,ACK
6187,6644903298.00,Data write: FF
6188,6644983300.00,ACK
6189,6644995946.00,Data write: F7
6190,6645075948.00,ACK
6191,6645088546.00,Data write: 36
6192,6645168548.00,ACK
6193,6645181194.00,Data write: FE
6194,6645261196.00,ACK
6195,6645273792.00,Data write: FE
6196,6645353794.00,ACK
6197,6645366442.00,Data write: E7
6198,6645446442.00,ACK
6199,6645459042.00,Data write: 02
6200,6645539042.00,ACK
6201,6645551688.00,Data write: E0
6202,6645631692.00,ACK
6203,6645644288.00,Data write: 08
6204,6645724290.00,ACK
6205,6645736910.00,Data write: C8
6206,6645816914.00,ACK
6207,6645829510.00,Data write: 12
6208,6645909512.00,ACK
6209,6645922134.00,Data write: 1F
6210,6646002134.00,ACK
6211,6646014734.00,Data write: 08
6212,6646094734.00,ACK
6213,6646107378.00,Data write: C1
6214,6646187382.00,ACK
6215,6646199980.00,Data write: 00
6216,6646279982.00,ACK
6217,6646292630.00,Data write: 2A
6218,6646372630.00,ACK
6219,6646385226.00,Data write: FA
6220,6646465230.00,ACK
6221,6646477874.00,Data write: D1
6222,6646557876.00,ACK
6223,6646570476.00,Data write: 70
6224,6646650476.00,ACK
6225,6646663124.00,Data write: 47
6226,6646743124.00,ACK
6227,6646755722.00,Data write: 70
6228,6646835724.00,ACK
6229,6646848420.00,Data write: 47
6230,6646928422.00,ACK
6231,6646941020.00,Data write: 00
6232,6647021022.00,ACK
6233,6647033668.00,Data write: 20
6234,6647113670.00,ACK
6235,6647126268.00,Data write: 01
6236,6647206268.00,ACK
6237,6647218914.00,Data write: E0
6238,6647298918.00,ACK
6239,6647311514.00,Data write: 01
6240,6647391514.00,ACK
6241,6647404162.00,Data write: C1
6242,6647484164.00,ACK
6243,6647496762.00,Data write: 12
6244,6647576762.00,ACK
6245,6647589410.00,Data write: 1F
6246,6647669412.00,ACK
6247,6647682008.00,Data write: 00
6248,6647762010.00,ACK
6249,6647774708.00,Data write: 2A
6250,6647854708.00,ACK
6251,6647867306.00,Data write: FB
6252,6647947308.00,ACK
6253,6647959954.00,Data write: D1
6254,6648039956.00,ACK
6255,6648052554.00,Data write: 70
6256,6648132554.00,ACK
6257,6648145202.00,Data write: 47
6258,6648225204.00,ACK
6259,6648237802.00,Data write: 78
6260,6648317802.00,ACK
6261,6648330450.00,Data write: 0A
6262,6648410450.00,ACK
6263,6648423048.00,Data write: 00
6264,6648503050.00,ACK
6265,6648515698.00,Data write: 00
6266,6648595698.00,ACK
6267,6648608296.00,Data write: 00
6268,6648688296.00,ACK
6269,6648700894.00,Data write: 00
6270,6648780896.00,ACK
6271,6648793494.00,Data write: 00
6272,6648873494.00,ACK
6273,6648886142.00,Data write: 20
6274,6648966144.00,ACK
6275,6648978740.00,Data write: 28
6276,6649058742.00,ACK
6277,6649071390.00,Data write: 06
6278,6649151390.00,ACK
6279,6649163988.00,Data write: 00
6280,6649243988.00,ACK
6281,6649256636.00,Data write: 00
6282,6649336638.00,ACK
6283,6649349234.00,Data write: 5A
6284,6649429236.00,ACK
6285,6649441884.00,Data write: 0A
6286,6649521886.00,ACK
6287,6649534482.00,Data write: 00
6288,6649614484.00,ACK
6289,6649627132.00,Data write: 00
6290,6649707132.00,ACK
6291,6649719728.00,Data write: 80
6292,6649799732.00,ACK
6293,6649812376.00,Data write: ED
6294,6649892380.00,ACK
6295,6649912004.00,Stop
6296,6753705920.00,Start
6297,6753716038.00,Address write: 40
6298,6753786036.00,Write
6299,6753796034.00,ACK
6300,6753808782.00,Data write: 02
6301,6753888782.00,ACK
6302,6753901378.00,Data write: A5
6303,6753981380.00,ACK
6304,6754001054.00,Stop
6305,6857687798.00,Start
6306,6857697918.00,Address write: 40
6307,6857767912.00,Write
6308,6857777912.00,ACK
6309,6857790660.00,Data write: 00
6310,6857870660.00,ACK
6311,6857890796.00,Start repeat
6312,6857900888.00,Address read: 41
6313,6857970882.00,Read
6314,6857980884.00,ACK
6315,6857993380.00,Data read: 03
6316,6858073382.00,NACK
6317,6858093208.00,Stop
6318,6961746324.00,Start
6319,6961756444.00,Address write: 40
6320,6961826440.00,Write
6321,6961836438.00,ACK
6322,6961849186.00,Data write: 06
6323,6961929188.00,ACK
6324,6961949296.00,Start repeat
6325,6961959390.00,Address read: 41
6326,6962029384.00,Read
6327,6962039386.00,ACK
6328,6962051882.00,Data read: 0B
6329,6962131886.00,ACK
6330,6962144532.00,Data read: 00
6331,6962224532.00,NACK
6332,6962244408.00,Stop
6333,7065758428.00,Start
6334,7065768546.00,Address write: 40
6335,7065838542.00,Write
6336,7065848542.00,ACK
6337,7065861288.00,Data write: 20
6338,7065941290.00,ACK
6339,7065961400.00,Start repeat
6340,7065971492.00,Address read: 41
6341,7066041488.00,Read
6342,7066051488.00,ACK
6343,7066063986.00,Data read: 6D
6344,7066143988.00,ACK
6345,7066156632.00,Data read: AC
6346,7066236636.00,ACK
6347,7066249332.00,Data read: 01
6348,7066329336.00,ACK
6349,7066341956.00,Data read: 22
6350,7066421958.00,ACK
6351,7066434656.00,Data read: 05
6352,7066514658.00,ACK
6353,7066527278.00,Data read: 00
6354,7066607280.00,ACK
6355,7066619976.00,Data read: 01
6356,7066699980.00,ACK
6357,7066712576.00,Data read: 00
6358,7066792578.00,ACK
6359,7066805274.00,Data read: 00
6360,7066885276.00,ACK
6361,7066897870.00,Data read: E9
6362,7066977876.00,ACK
6363,7066990572.00,Data read: 39
6364,7067070574.00,NACK
6365,7067090374.00,Stop
6366,7170798064.00,Start
6367,7170808184.00,Address write: 40
6368,7170878180.00,Write
6369,7170888178.00,ACK
6370,7170900952.00,Data write: 02
6371,7170980952.00,ACK
6372,7170993576.00,Data write: 5A
6373,7171073576.00,ACK
6374,7171093274.00,Stop
6375,7864673498.00,Start
6376,7864683616.00,Address write: 40
6377,7864753612.00,Write
6378,7864763612.00,ACK
6379,7864776384.00,Data write: 00
6380,7864856386.00,ACK
6381,7864876494.00,Start repeat
6382,7864886588.00,Address read: 41
6383,7864956582.00,Read
6384,7864966584.00,ACK
6385,7864979080.00,Data read: 00
6386,7865059082.00,NACK
6387,7865078908.00,Stop
6388,7968986770.00,Start
6389,7968996890.00,Address write: 40
6390,7969066886.00,Write
6391,7969076886.00,ACK
6392,7969089656.00,Data write: 20
6393,7969169658.00,ACK
6394,7969182280.00,Data write: 6D
6395,7969262282.00,ACK
6396,7969274926.00,Data write: AC
6397,7969354930.00,ACK
6398,7969367528.00,Data write: 01
6399,7969447528.00,ACK
6400,7969460176.00,Data write: 25
6401,7969540178.00,ACK
6402,7969552776.00,Data write: 00
6403,7969632776.00,ACK
6404,7969645424.00,Data write: 00
6405,7969725424.00,ACK
6406,7969738072.00,Data write: 04
6407,7969818074.00,ACK
6408,7969830770.00,Data write: 00
6409,7969910772.00,ACK
6410,7969923370.00,Data write: 78
6411,7970003370.00,ACK
6412,7970016018.00,Data write: 0A
6413,7970096020.00,ACK
6414,7970108618.00,Data write: 00
6415,7970188618.00,ACK
6416,7970201266.00,Data write: 00
6417,7970281266.00,ACK
6418,7970293864.00,Data write: 2A
6419,7970373864.00,ACK
6420,7970386512.00,Data write: 94
6421,7970466514.00,ACK
6422,7970486162.00,Stop
6423,8074738398.00,Start
6424,8074748516.00,Address write: 40
6425,8074818512.00,Write
6426,8074828512.00,ACK
6427,8074841234.00,Data write: 02
6428,8074921236.00,ACK
6429,8074933856.00,Data write: A5
6430,8075013858.00,ACK
6431,8075033556.00,Stop
6432,8178680950.00,Start
6433,8178691070.00,Address write: 40
6434,8178761064.00,Write
6435,8178771064.00,ACK
6436,8178783812.00,Data write: 00
6437,8178863816.00,ACK
6438,8178883972.00,Start repeat
6439,8178894066.00,Address read: 41
6440,8178964060.00,Read
6441,8178974060.00,ACK
6442,8178986558.00,Data read: 03
6443,8179066560.00,NACK
6444,8179086384.00,Stop
6445,8282710702.00,Start
6446,8282720822.00,Address write: 40
6447,8282790816.00,Write
6448,8282800816.00,ACK
6449,8282813564.00,Data write: 06
6450,8282893564.00,ACK
6451,8282913674.00,Start repeat
6452,8282923766.00,Address read: 41
6453,8282993762.00,Read
6454,8283003762.00,ACK
6455,8283016260.00,Data read: 0D
6456,8283096262.00,ACK
6457,8283108908.00,Data read: 00
6458,8283188910.00,NACK
6459,8283208784.00,Stop
6460,8386789078.00,Start
6461,8386799198.00,Address write: 40
6462,8386869192.00,Write
6463,8386879192.00,ACK
6464,8386891940.00,Data write: 20
6465,8386971940.00,ACK
6466,8386992074.00,Start repeat
6467,8387002168.00,Address read: 41
6468,8387072162.00,Read
6469,8387082164.00,ACK
6470,8387094660.00,Data read: 6D
6471,8387174664.00,ACK
6472,8387187308.00,Data read: AC
6473,8387267312.00,ACK
6474,8387280008.00,Data read: 01
6475,8387360012.00,ACK
6476,8387372632.00,Data read: 25
6477,8387452634.00,ACK
6478,8387465330.00,Data read: 00
6479,8387545332.00,ACK
6480,8387557954.00,Data read: 00
6481,8387637956.00,ACK
6482,8387653800.00,Data read: 03
6483,8387733806.00,ACK
6484,8387746426.00,Data read: 00
6485,8387826428.00,ACK
6486,8387839126.00,Data read: 00
6487,8387919128.00,ACK
6488,8387931746.00,Data read: EB
6489,8388011752.00,ACK
6490,8388024446.00,Data read: EF
6491,8388104450.00,ACK
6492,8388117046.00,Data read: 69
6493,8388197050.00,ACK
6494,8388209742.00,Data read: F5
6495,8388289746.00,NACK
6496,8388309546.00,Stop
6497,8491764190.00,Start
6498,8491774310.00,Address write: 40
6499,8491844306.00,Write
6500,8491854306.00,ACK
6501,8491867052.00,Data write: 02
6502,8491947054.00,ACK
6503,8491959652.00,Data write: 5A
6504,8492039652.00,ACK
6505,8492059350.00,Stop
6506,9079494700.00,Start
6507,9079504818.00,Address write: 40
6508,9079574814.00,Write
6509,9079584814.00,ACK
6510,9079597560.00,Data write: 00
6511,9079677562.00,ACK
6512,9079697696.00,Start repeat
6513,9079707790.00,Address read: 41
6514,9079777784.00,Read
6515,9079787784.00,ACK
6516,9079800282.00,Data read: 00
6517,9079880282.00,NACK
6518,9079900108.00,Stop
6519,9183772622.00,Start
6520,9183782740.00,Address write: 40
6521,9183852736.00,Write
6522,9183862736.00,ACK
6523,9183875484.00,Data write: 20
6524,9183955484.00,ACK
6525,9183968082.00,Data write: 6D
6526,9184048082.00,ACK
6527,9184060728.00,Data write: AC
6528,9184140732.00,ACK
6529,9184153330.00,Data write: 01
6530,9184233330.00,ACK
6531,9184245978.00,Data write: 21
6532,9184325978.00,ACK
6533,9184338576.00,Data write: 00
6534,9184418578.00,ACK
6535,9184431226.00,Data write: 00
6536,9184511226.00,ACK
6537,9184523824.00,Data write: 00
6538,9184603826.00,ACK
6539,9184616472.00,Data write: 00
6540,9184696474.00,ACK
6541,9184709072.00,Data write: 7C
6542,9184789072.00,ACK
6543,9184801718.00,Data write: 8F
6544,9184881720.00,ACK
6545,9184901370.00,Stop
6546,9288649410.00,Start
6547,9288659530.00,Address write: 40
6548,9288729526.00,Write
6549,9288739524.00,ACK
6550,9288752272.00,Data write: 02
6551,9288832274.00,ACK
6552,9288844870.00,Data write: A5
6553,9288924870.00,ACK
6554,9288944544.00,Stop
6555,9392649212.00,Start
6556,9392659330.00,Address write: 40
6557,9392729326.00,Write
6558,9392739326.00,ACK
6559,9392752074.00,Data write: 00
6560,9392832074.00,ACK
6561,9392852184.00,Start repeat
6562,9392862276.00,Address read: 41
6563,9392932272.00,Read
6564,9392942274.00,ACK
6565,9392954770.00,Data read: 03
6566,9393034772.00,NACK
6567,9393054598.00,Stop
6568,9496754812.00,Start
6569,9496764932.00,Address write: 40
6570,9496834928.00,Write
6571,9496844926.00,ACK
6572,9496857674.00,Data write: 06
6573,9496937676.00,ACK
6574,9496957784.00,Start repeat
6575,9496967878.00,Address read: 41
6576,9497037872.00,Read
6577,9497047872.00,ACK
6578,9497060370.00,Data read: 0B
6579,9497140374.00,ACK
6580,9497153020.00,Data read: 00
6581,9497233020.00,NACK
6582,9497252896.00,Stop
6583,9600725614.00,Start
6584,9600735734.00,Address write: 40
6585,9600805728.00,Write
6586,9600815728.00,ACK
6587,9600828550.00,Data write: 20
6588,9600908552.00,ACK
6589,9600928836.00,Start repeat
6590,9600938928.00,Address read: 41
6591,9601008924.00,Read
6592,9601018924.00,ACK
6593,9601031372.00,Data read: 6D
6594,9601111374.00,ACK
6595,9601124068.00,Data read: AC
6596,9601204074.00,ACK
6597,9601216668.00,Data read: 01
6598,9601296672.00,ACK
6599,9601309368.00,Data read: 21
6600,9601389370.00,ACK
6601,9601401966.00,Data read: 00
6602,9601481970.00,ACK
6603,9601494666.00,Data read: 00
6604,9601574668.00,ACK
6605,9601587264.00,Data read: 01
6606,9601667266.00,ACK
6607,9601679912.00,Data read: 00
6608,9601759916.00,ACK
6609,9601772536.00,Data read: 00
6610,9601852538.00,ACK
6611,9601865234.00,Data read: C0
6612,9601945238.00,ACK
6613,9601957858.00,Data read: 13
6614,9602037860.00,NACK
6615,9602057734.00,Stop
6616,9705686052.00,Start
6617,9705696170.00,Address write: 40
6618,9705766166.00,Write
6619,9705776166.00,ACK
