Id,Time[ns],0:I²C: Address/Data
91432,6898374242.00,Data write: 69
91433,6898396740.00,ACK
91434,6898401766.00,Data write: 13
91435,6898424268.00,ACK
91436,6898429240.00,Data write: 4A
91437,6898451732.00,ACK
91438,6898456766.00,Data write: 11
91439,6898479254.00,ACK
91440,6898484240.00,Data write: 40
91441,6898506738.00,ACK
91442,6898511762.00,Data write: C1
91443,6898534244.00,ACK
91444,6898539214.00,Data write: 61
91445,6898561712.00,ACK
91446,6898566764.00,Data write: 41
91447,6898589262.00,ACK
91448,6898594238.00,Data write: 6A
91449,6898616728.00,ACK
91450,6898621762.00,Data write: 11
91451,6898644278.00,ACK
91452,6898649262.00,Data write: 40
91453,6898671764.00,ACK
91454,6898676762.00,Data write: 41
91455,6898699254.00,ACK
91456,6898704236.00,Data write: 62
91457,6898726742.00,ACK
91458,6898731762.00,Data write: 01
91459,6898754272.00,ACK
91460,6898759260.00,Data write: 21
91461,6898781742.00,ACK
91462,6898786760.00,Data write: 0A
91463,6898809272.00,ACK
91464,6898814260.00,Data write: 07
91465,6898836742.00,ACK
91466,6898841834.00,Data write: 43
91467,6898864336.00,ACK
91468,6898869360.00,Data write: 6A
91469,6898891868.00,ACK
91470,6898896960.00,Data write: 13
91471,6898919462.00,ACK
91472,6898924458.00,Data write: 43
91473,6898946972.00,ACK
91474,6898952008.00,Data write: 43
91475,6898974520.00,ACK
91476,6898979508.00,Data write: 62
91477,6899001988.00,ACK
91478,6899007008.00,Data write: 08
91479,6899029518.00,ACK
91480,6899034508.00,Data write: 22
91481,6899057024.00,ACK
91482,6899062054.00,Data write: D3
91483,6899084552.00,ACK
91484,6899089532.00,Data write: 43
91485,6899112042.00,ACK
91486,6899117052.00,Data write: C4
91487,6899139552.00,ACK
91488,6899144530.00,Data write: 69
91489,6899167020.00,ACK
91490,6899172056.00,Data write: 1C
91491,6899194576.00,ACK
91492,6899199554.00,Data write: 40
91493,6899222044.00,ACK
91494,6899227052.00,Data write: C4
91495,6899249554.00,ACK
91496,6899254528.00,Data write: 61
91497,6899277038.00,ACK
91498,6899282054.00,Data write: 44
91499,6899304568.00,ACK
91500,6899309552.00,Data write: 6A
91501,6899332038.00,ACK
91502,6899337052.00,Data write: 1C
91503,6899359570.00,ACK
91504,6899364552.00,Data write: 40
91505,6899387060.00,ACK
91506,6899392102.00,Data write: 44
91507,6899414590.00,ACK
91508,6899419552.00,Data write: 62
91509,6899442062.00,ACK
91510,6899447098.00,Data write: CC
91511,6899469612.00,ACK
91512,6899474600.00,Data write: 05
91513,6899497080.00,ACK
91514,6899503530.00,Stop
91515,6901445910.00,Start
91516,6901448544.00,Address write: 40
91517,6901466030.00,Write
91518,6901468956.00,ACK
91519,6901474174.00,Data write: 02
91520,6901495800.00,ACK
91521,6901500894.00,Data write: A5
91522,6901522786.00,ACK
91523,6901529276.00,Stop
91524,6902247098.00,Start
91525,6902249732.00,Address write: 40
91526,6902267218.00,Write
91527,6902270146.00,ACK
91528,6902275412.00,Data write: 00
91529,6902297066.00,ACK
91530,6902303998.00,Start repeat
91531,6902306594.00,Address read: 41
91532,6902324088.00,Read
91533,6902327572.00,ACK
91534,6902332486.00,Data read: 00
91535,6902352488.00,NACK
91536,6902359320.00,Stop
91537,6908416410.00,Start
91538,6908419044.00,Address write: 40
91539,6908436530.00,Write
91540,6908443716.00,ACK
91541,6908448996.00,Data write: 00
91542,6908481396.00,ACK
91543,6908488384.00,Start repeat
91544,6908490978.00,Address read: 41
91545,6908508474.00,Read
91546,6908518210.00,ACK
91547,6908523118.00,Data read: 02
91548,6908543124.00,NACK
91549,6908549928.00,Stop
91550,6914262102.00,Start
91551,6914264736.00,Address write: 40
91552,6914282222.00,Write
91553,6914293850.00,ACK
91554,6914299136.00,Data write: 00
91555,6914331542.00,ACK
91556,6914338576.00,Start repeat
91557,6914341170.00,Address read: 41
91558,6914358666.00,Read
91559,6914368364.00,ACK
91560,6914373310.00,Data read: 02
91561,6914393316.00,NACK
91562,6914400094.00,Stop
91563,6920339140.00,Start
91564,6920341774.00,Address write: 40
91565,6920359258.00,Write
91566,6920385280.00,ACK
91567,6920390598.00,Data write: 00
91568,6920422968.00,ACK
91569,6920429988.00,Start repeat
91570,6920432584.00,Address read: 41
91571,6920450078.00,Read
91572,6920459780.00,ACK
91573,6920464748.00,Data read: 02
91574,6920484754.00,NACK
91575,6920491532.00,Stop
91576,6926397252.00,Start
91577,6926399886.00,Address write: 40
91578,6926417372.00,Write
91579,6926420286.00,ACK
91580,6926425566.00,Data write: 00
91581,6926447230.00,ACK
91582,6926454252.00,Start repeat
91583,6926456848.00,Address read: 41
91584,6926474342.00,Read
91585,6926477840.00,ACK
91586,6926482764.00,Data read: 03
91587,6926502770.00,NACK
91588,6926509578.00,Stop
91589,6927137318.00,Start
91590,6927139952.00,Address write: 40
91591,6927157436.00,Write
91592,6927160382.00,ACK
91593,6927165656.00,Data write: 06
91594,6927187306.00,ACK
91595,6927194316.00,Start repeat
91596,6927196914.00,Address read: 41
91597,6927214408.00,Read
91598,6927218148.00,ACK
91599,6927223054.00,Data read: 0B
91600,6927243062.00,ACK
91601,6927248256.00,Data read: 00
91602,6927268256.00,NACK
91603,6927274964.00,Stop
91604,6928058030.00,Start
91605,6928060664.00,Address write: 40
91606,6928078148.00,Write
91607,6928081086.00,ACK
91608,6928086394.00,Data write: 20
91609,6928108522.00,ACK
91610,6928115528.00,Start repeat
91611,6928118124.00,Address read: 41
91612,6928135618.00,Read
91613,6928140004.00,ACK
91614,6928144940.00,Data read: 6D
91615,6928164948.00,ACK
91616,6928170188.00,Data read: AC
91617,6928190196.00,ACK
91618,6928195342.00,Data read: 01
91619,6928215346.00,ACK
91620,6928220516.00,Data read: 22
91621,6928240520.00,ACK
91622,6928245640.00,Data read: 4B
91623,6928265646.00,ACK
91624,6928270816.00,Data read: 00
91625,6928290820.00,ACK
91626,6928295940.00,Data read: 01
91627,6928315944.00,ACK
91628,6928321114.00,Data read: 00
91629,6928341118.00,ACK
91630,6928346238.00,Data read: 00
91631,6928366244.00,ACK
91632,6928371414.00,Data read: 73
91633,6928391420.00,ACK
91634,6928396536.00,Data read: 99
91635,6928416542.00,NACK
91636,6928423250.00,Stop
91637,6929374610.00,Start
91638,6929377244.00,Address write: 40
91639,6929394730.00,Write
91640,6929397680.00,ACK
91641,6929402974.00,Data write: 02
91642,6929424618.00,ACK
91643,6929429724.00,Data write: 5A
91644,6929451438.00,ACK
91645,6929457930.00,Stop
91646,6930395496.00,Start
91647,6930398130.00,Address write: 40
91648,6930415614.00,Write
91649,6930418534.00,ACK
91650,6930423810.00,Data write: 00
91651,6930445456.00,ACK
91652,6930452446.00,Start repeat
91653,6930455040.00,Address read: 41
91654,6930472536.00,Read
91655,6930476024.00,ACK
91656,6930480908.00,Data read: 00
91657,6930500910.00,NACK
91658,6930507792.00,Stop
91659,6956601870.00,Start
91660,6956604506.00,Address write: 40
91661,6956621990.00,Write
91662,6956624908.00,ACK
91663,6956630184.00,Data write: 20
91664,6956652286.00,ACK
91665,6956657334.00,Data write: 6D
91666,6956679834.00,ACK
91667,6956684904.00,Data write: AC
91668,6956707386.00,ACK
91669,6956712432.00,Data write: 01
91670,6956734936.00,ACK
91671,6956739932.00,Data write: 22
91672,6956762426.00,ACK
91673,6956767432.00,Data write: 4C
91674,6956789932.00,ACK
91675,6956794930.00,Data write: 00
91676,6956817438.00,ACK
91677,6956822430.00,Data write: 04
91678,6956844922.00,ACK
91679,6956849980.00,Data write: 02
91680,6956872492.00,ACK
91681,6956877604.00,Data write: 00
91682,6956900102.00,ACK
91683,6956905176.00,Data write: B8
91684,6956927692.00,ACK
91685,6956932728.00,Data write: 00
91686,6956955218.00,ACK
91687,6956960228.00,Data write: 00
91688,6956982724.00,ACK
91689,6956987728.00,Data write: 43
91690,6957010206.00,ACK
91691,6957015228.00,Data write: 6A
91692,6957037736.00,ACK
91693,6957042728.00,Data write: 13
91694,6957065242.00,ACK
91695,6957070228.00,Data write: 43
91696,6957092708.00,ACK
91697,6957097728.00,Data write: 43
91698,6957120214.00,ACK
91699,6957125226.00,Data write: 62
91700,6957147724.00,ACK
91701,6957152726.00,Data write: 4A
91702,6957175234.00,ACK
91703,6957180226.00,Data write: 02
91704,6957202740.00,ACK
91705,6957207726.00,Data write: 03
91706,6957230208.00,ACK
91707,6957235224.00,Data write: 68
91708,6957257720.00,ACK
91709,6957262722.00,Data write: 93
91710,6957285210.00,ACK
91711,6957290224.00,Data write: 43
91712,6957312740.00,ACK
91713,6957317724.00,Data write: 03
91714,6957340206.00,ACK
91715,6957345222.00,Data write: 60
91716,6957367736.00,ACK
91717,6957372720.00,Data write: CA
91718,6957395226.00,ACK
91719,6957400222.00,Data write: 43
91720,6957422712.00,ACK
91721,6957427722.00,Data write: 03
91722,6957450222.00,ACK
91723,6957455222.00,Data write: 6A
91724,6957477736.00,ACK
91725,6957482722.00,Data write: 13
91726,6957505202.00,ACK
91727,6957510220.00,Data write: 40
91728,6957532712.00,ACK
91729,6957537720.00,Data write: 03
91730,6957560202.00,ACK
91731,6957565220.00,Data write: 62
91732,6957587738.00,ACK
91733,6957592716.00,Data write: 83
91734,6957615224.00,ACK
91735,6957620220.00,Data write: 6A
91736,6957642736.00,ACK
91737,6957647718.00,Data write: 13
91738,6957670202.00,ACK
91739,6957675218.00,Data write: 40
91740,6957697732.00,ACK
91741,6957702716.00,Data write: 83
91742,6957725200.00,ACK
91743,6957730218.00,Data write: 62
91744,6957752730.00,ACK
91745,6957757714.00,Data write: 82
91746,6957780216.00,ACK
91747,6957785216.00,Data write: 6A
91748,6957807704.00,ACK
91749,6957812716.00,Data write: 0A
91750,6957835232.00,ACK
91751,6957840216.00,Data write: 43
91752,6957862702.00,ACK
91753,6957867712.00,Data write: 82
91754,6957890230.00,ACK
91755,6957895214.00,Data write: 62
91756,6957917718.00,ACK
91757,6957922714.00,Data write: 10
91758,6957945202.00,ACK
91759,6957950212.00,Data write: BD
91760,6957972730.00,ACK
91761,6957977712.00,Data write: BC
91762,6958000198.00,ACK
91763,6958005214.00,Data write: 07
91764,6958027730.00,ACK
91765,6958032714.00,Data write: 10
91766,6958055220.00,ACK
91767,6958060212.00,Data write: 00
91768,6958082706.00,ACK
91769,6958087710.00,Data write: FF
91770,6958110212.00,ACK
91771,6958115208.00,Data write: FF
91772,6958137722.00,ACK
91773,6958142710.00,Data write: FF
91774,6958165226.00,ACK
91775,6958170208.00,Data write: EF
91776,6958192714.00,ACK
91777,6958197708.00,Data write: F8
91778,6958220196.00,ACK
91779,6958225208.00,Data write: B5
91780,6958247722.00,ACK
91781,6958252710.00,Data write: 37
91782,6958275188.00,ACK
91783,6958280184.00,Data write: 49
91784,6958302694.00,ACK
91785,6958307710.00,Data write: 37
91786,6958330202.00,ACK
91787,6958335208.00,Data write: 48
91788,6958357690.00,ACK
91789,6958362680.00,Data write: C8
91790,6958385196.00,ACK
91791,6958390208.00,Data write: 60
91792,6958412742.00,ACK
91793,6958417758.00,Data write: 37
91794,6958440268.00,ACK
91795,6958445282.00,Data write: 48
91796,6958467774.00,ACK
91797,6958472780.00,Data write: C8
91798,6958495266.00,ACK
91799,6958500282.00,Data write: 60
91800,6958522790.00,ACK
91801,6958527806.00,Data write: 0A
91802,6958550338.00,ACK
91803,6958555356.00,Data write: 68
91804,6958577866.00,ACK
91805,6958582880.00,Data write: 0C
91806,6958605414.00,ACK
91807,6958610406.00,Data write: 20
91808,6958632918.00,ACK
91809,6958637902.00,Data write: 82
91810,6958660384.00,ACK
91811,6958665378.00,Data write: 43
91812,6958687892.00,ACK
91813,6958692904.00,Data write: 04
91814,6958715400.00,ACK
91815,6958720404.00,Data write: 26
91816,6958742886.00,ACK
91817,6958747904.00,Data write: 32
91818,6958770392.00,ACK
91819,6958775402.00,Data write: 43
91820,6958797880.00,ACK
91821,6958802878.00,Data write: 0A
91822,6958825386.00,ACK
91823,6958832800.00,Data write: 60
91824,6958855292.00,ACK
91825,6958860376.00,Data write: 34
91826,6958882882.00,ACK
91827,6958887950.00,Data write: 49
91828,6958910450.00,ACK
91829,6958915476.00,Data write: 09
91830,6958938002.00,ACK
91831,6958943000.00,Data write: 68
91832,6958965514.00,ACK
91833,6958970500.00,Data write: 34
91834,6958993000.00,ACK
91835,6958997998.00,Data write: 4F
91836,6959020486.00,ACK
91837,6959025496.00,Data write: B9
91838,6959048012.00,ACK
91839,6959052998.00,Data write: 60
91840,6959075478.00,ACK
91841,6959080474.00,Data write: 01
91842,6959102984.00,ACK
91843,6959107998.00,Data write: 24
91844,6959130498.00,ACK
91845,6959135498.00,Data write: 21
91846,6959157980.00,ACK
91847,6959162996.00,Data write: 07
91848,6959185512.00,ACK
91849,6959190494.00,Data write: FA
91850,6959212978.00,ACK
91851,6959217996.00,Data write: 69
91852,6959240506.00,ACK
91853,6959245494.00,Data write: 0A
91854,6959267998.00,ACK
91855,6959272996.00,Data write: 43
91856,6959295486.00,ACK
91857,6959300492.00,Data write: FA
91858,6959323000.00,ACK
91859,6959327994.00,Data write: 61
91860,6959350512.00,ACK
91861,6959355494.00,Data write: 32
91862,6959377984.00,ACK
91863,6959382994.00,Data write: 49
91864,6959405492.00,ACK
91865,6959410494.00,Data write: 0A
91866,6959432982.00,ACK
91867,6959437994.00,Data write: 68
91868,6959460512.00,ACK
91869,6959465492.00,Data write: 02
91870,6959487980.00,ACK
91871,6959492992.00,Data write: 23
91872,6959515512.00,ACK
91873,6959520492.00,Data write: 1A
91874,6959543000.00,ACK
91875,6959547992.00,Data write: 43
91876,6959570490.00,ACK
91877,6959575490.00,Data write: 0A
91878,6959598004.00,ACK
91879,6959602990.00,Data write: 60
91880,6959625498.00,ACK
91881,6959630486.00,Data write: FC
91882,6959653010.00,ACK
91883,6959657990.00,Data write: 25
91884,6959680482.00,ACK
91885,6959685490.00,Data write: 30
91886,6959707990.00,ACK
91887,6959712990.00,Data write: 4A
91888,6959735496.00,ACK
91889,6959740490.00,Data write: 50
91890,6959763004.00,ACK
91891,6959767988.00,Data write: 59
91892,6959790490.00,ACK
91893,6959795486.00,Data write: DB
91894,6959817976.00,ACK
91895,6959822988.00,Data write: 43
91896,6959845504.00,ACK
91897,6959850488.00,Data write: 18
91898,6959872974.00,ACK
91899,6959877986.00,Data write: 40
91900,6959900502.00,ACK
91901,6959905486.00,Data write: 50
91902,6959927992.00,ACK
91903,6959932986.00,Data write: 51
91904,6959955482.00,ACK
91905,6959960486.00,Data write: 48
91906,6959982994.00,ACK
91907,6959987986.00,Data write: 68
91908,6960010504.00,ACK
91909,6960015484.00,Data write: 18
91910,6960037972.00,ACK
91911,6960042984.00,Data write: 40
91912,6960065482.00,ACK
91913,6960070484.00,Data write: 48
91914,6960092972.00,ACK
91915,6960097984.00,Data write: 60
91916,6960120484.00,ACK
91917,6960125484.00,Data write: 14
91918,6960147988.00,ACK
91919,6960152982.00,Data write: 60
91920,6960175500.00,ACK
91921,6960180482.00,Data write: 50
91922,6960202988.00,ACK
91923,6960207982.00,Data write: 59
91924,6960230476.00,ACK
91925,6960235482.00,Data write: 30
91926,6960257984.00,ACK
91927,6960262982.00,Data write: 43
91928,6960285492.00,ACK
91929,6960290482.00,Data write: 50
91930,6960312962.00,ACK
91931,6960317956.00,Data write: 51
91932,6960340474.00,ACK
91933,6960345476.00,Data write: 88
91934,6960367962.00,ACK
91935,6960372980.00,Data write: 69
91936,6960395494.00,ACK
91937,6960400478.00,Data write: 30
91938,6960422964.00,ACK
91939,6960427978.00,Data write: 43
91940,6960450492.00,ACK
91941,6960455476.00,Data write: 88
91942,6960477980.00,ACK
91943,6960482978.00,Data write: 61
91944,6960505468.00,ACK
91945,6960510478.00,Data write: 48
91946,6960532976.00,ACK
91947,6960537978.00,Data write: 68
91948,6960560484.00,ACK
91949,6960565474.00,Data write: B0
91950,6960587992.00,ACK
91951,6960592976.00,Data write: 43
91952,6960615458.00,ACK
91953,6960620476.00,Data write: 48
91954,6960642984.00,ACK
91955,6960647976.00,Data write: 60
91956,6960670490.00,ACK
91957,6960675476.00,Data write: 54
91958,6960697960.00,ACK
91959,6960702974.00,Data write: 60
91960,6960725468.00,ACK
91961,6960730472.00,Data write: F8
91962,6960752952.00,ACK
91963,6960757950.00,Data write: 69
91964,6960780460.00,ACK
91965,6960785474.00,Data write: 08
91966,6960808012.00,ACK
91967,6960813022.00,Data write: 21
91968,6960835540.00,ACK
91969,6960840572.00,Data write: 01
91970,6960863090.00,ACK
91971,6960868172.00,Data write: 43
91972,6960890680.00,ACK
91973,6960895768.00,Data write: F9
91974,6960918290.00,ACK
91975,6960923272.00,Data write: 61
91976,6960945776.00,ACK
91977,6960950770.00,Data write: 25
91978,6960973260.00,ACK
91979,6960978270.00,Data write: 48
91980,6961000786.00,ACK
91981,6961005774.00,Data write: 00
91982,6961028252.00,ACK
91983,6961033244.00,Data write: 21
91984,6961055754.00,ACK
91985,6961060770.00,Data write: 01
91986,6961083264.00,ACK
91987,6961088270.00,Data write: 60
91988,6961110750.00,ACK
91989,6961115770.00,Data write: 50
91990,6961138280.00,ACK
91991,6961143268.00,Data write: 22
91992,6961165750.00,ACK
91993,6961170744.00,Data write: 02
91994,6961193260.00,ACK
91995,6961198268.00,Data write: 60
91996,6961220764.00,ACK
91997,6961225768.00,Data write: 03
91998,6961248250.00,ACK
91999,6961253266.00,Data write: 25
92000,6961275780.00,ACK
92001,6961280766.00,Data write: 6A
92002,6961303248.00,ACK
92003,6961308266.00,Data write: 02
92004,6961330780.00,ACK
92005,6961335766.00,Data write: 03
92006,6961358266.00,ACK
92007,6961363264.00,Data write: 68
92008,6961385756.00,ACK
92009,6961390762.00,Data write: 93
92010,6961413268.00,ACK
92011,6961418264.00,Data write: 43
92012,6961440776.00,ACK
92013,6961445762.00,Data write: A2
92014,6961468284.00,ACK
92015,6961473264.00,Data write: 02
92016,6961495774.00,ACK
92017,6961500764.00,Data write: 1A
92018,6961523266.00,ACK
92019,6961528264.00,Data write: 43
92020,6961550780.00,ACK
92021,6961555764.00,Data write: 02
92022,6961578250.00,ACK
92023,6961583262.00,Data write: 60
92024,6961605782.00,ACK
92025,6961610762.00,Data write: 68
92026,6961633248.00,ACK
92027,6961638262.00,Data write: 22
92028,6961660778.00,ACK
92029,6961665762.00,Data write: 42
92030,6961688244.00,ACK
92031,6961693260.00,Data write: 61
92032,6961715776.00,ACK
92033,6961720760.00,Data write: 01
92034,6961743268.00,ACK
92035,6961748260.00,Data write: 61
92036,6961770754.00,ACK
92037,6961775760.00,Data write: 02
92038,6961798268.00,ACK
92039,6961803260.00,Data write: 68
92040,6961825738.00,ACK
92041,6961832808.00,Data write: 22
92042,6961855294.00,ACK
92043,6961860358.00,Data write: 43
92044,6961882894.00,ACK
92045,6961887958.00,Data write: 02
92046,6961910468.00,ACK
92047,6961915532.00,Data write: 60
92048,6961938042.00,ACK
92049,6961943058.00,Data write: 09
92050,6961965576.00,ACK
92051,6961970556.00,Data write: 20
92052,6961993064.00,ACK
92053,6961998056.00,Data write: 22
92054,6962020556.00,ACK
92055,6962025556.00,Data write: 46
92056,6962048068.00,ACK
92057,6962053054.00,Data write: FF
92058,6962075534.00,ACK
92059,6962080528.00,Data write: F7
92060,6962103044.00,ACK
92061,6962108052.00,Data write: EA
92062,6962130556.00,ACK
92063,6962135552.00,Data write: FD
